異動,藥品代號,藥品英文名稱,藥品中文名稱,成分,規格量,規格單位,單複方,支付價,有效起日,有效迄日,藥商,製造廠名稱,劑型,藥品分類,分類分組名稱,ATC代碼,給付規定章節,藥品代碼超連結,給付規定章節連結
,AC41837100,"LIPOLIN CAPSULES 100MG ""P.L"" (FENOFIBRATE)","""培力""清血寧膠囊１００毫克（芬諾菲布特）",FENOFIBRATE 100 MG,,,單方,2.63,1091001,1101231,培力藥品工業股份有限公司,培力藥品工業股份有限公司,膠囊劑,BA/BE學名藥,"FENOFIBRATE , 一般錠劑膠囊劑 , 67.00-100.00 MG",C10AB05,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01041837,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC48926100,Simva F.C. Tablets 20 mg,欣癒脂膜衣錠 20 毫克,SIMVASTATIN 20 MG,,,單方,8.30,1001201,1030630,瑞安大藥廠股份有限公司,健喬信元醫藥生技股份有限公司健喬廠,膜衣錠,BA/BE學名藥,"SIMVASTATIN , 一般錠劑膠囊劑 , 20.00 MG",C10AA01,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01048926,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC48926100,Simva F.C. Tablets 20 mg,欣癒脂膜衣錠 20 毫克,SIMVASTATIN 20 MG,,,單方,8.10,1030701,1040331,瑞安大藥廠股份有限公司,健喬信元醫藥生技股份有限公司健喬廠,膜衣錠,BA/BE學名藥,"SIMVASTATIN , 一般錠劑膠囊劑 , 20.00 MG",C10AA01,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01048926,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC48926100,Simva F.C. Tablets 20 mg,欣癒脂膜衣錠 20 毫克,SIMVASTATIN 20 MG,,,單方,6.70,1040401,1050331,瑞安大藥廠股份有限公司,健喬信元醫藥生技股份有限公司健喬廠,膜衣錠,BA/BE學名藥,"SIMVASTATIN , 一般錠劑膠囊劑 , 20.00 MG",C10AA01,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01048926,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC48926100,Simva F.C. Tablets 20 mg,欣癒脂膜衣錠 20 毫克,SIMVASTATIN 20 MG,,,單方,6.20,1050401,1060331,瑞安大藥廠股份有限公司,健喬信元醫藥生技股份有限公司健喬廠,膜衣錠,BA/BE學名藥,"SIMVASTATIN , 一般錠劑膠囊劑 , 20.00 MG",C10AA01,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01048926,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC48926100,Simva F.C. Tablets 20 mg,欣癒脂膜衣錠 20 毫克,SIMVASTATIN 20 MG,,,單方,5.50,1060401,1070430,瑞安大藥廠股份有限公司,健喬信元醫藥生技股份有限公司健喬廠,膜衣錠,BA/BE學名藥,"SIMVASTATIN , 一般錠劑膠囊劑 , 20.00 MG",C10AA01,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01048926,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC49190100,Sivasin Film Coated Tablets 40mg,律脂膜衣錠 40 毫克,SIMVASTATIN 40 MG,,,單方,12.80,1060401,1070430,永信藥品工業股份有限公司,永信藥品工業股份有限公司台中幼獅廠,膜衣錠,BA/BE學名藥,"SIMVASTATIN , 一般錠劑膠囊劑 , 40.00 MG",C10AA01,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01049190,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC49190100,Sivasin Film Coated Tablets 40mg,律脂膜衣錠 40 毫克,SIMVASTATIN 40 MG,,,單方,10.80,1070501,1080331,永信藥品工業股份有限公司,永信藥品工業股份有限公司台中幼獅廠,膜衣錠,BA/BE學名藥,"SIMVASTATIN , 一般錠劑膠囊劑 , 40.00 MG",C10AA01,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01049190,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC49190100,Sivasin Film Coated Tablets 40mg,律脂膜衣錠 40 毫克,SIMVASTATIN 40 MG,,,單方,9.60,1080401,1090930,永信藥品工業股份有限公司,永信藥品工業股份有限公司台中幼獅廠,膜衣錠,BA/BE學名藥,"SIMVASTATIN , 一般錠劑膠囊劑 , 40.00 MG",C10AA01,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01049190,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC49190100,Sivasin Film Coated Tablets 40mg,律脂膜衣錠 40 毫克,SIMVASTATIN 40 MG,,,單方,8.80,1091001,1101231,永信藥品工業股份有限公司,永信藥品工業股份有限公司台中幼獅廠,膜衣錠,BA/BE學名藥,"SIMVASTATIN , 一般錠劑膠囊劑 , 40.00 MG",C10AA01,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01049190,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC49190100,Sivasin Film Coated Tablets 40mg,律脂膜衣錠 40 毫克,SIMVASTATIN 40 MG,,,單方,7.50,1110101,1120331,永信藥品工業股份有限公司,永信藥品工業股份有限公司台中幼獅廠,膜衣錠,BA/BE學名藥,"SIMVASTATIN , 一般錠劑膠囊劑 , 40.00 MG",C10AA01,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01049190,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC49190100,Sivasin Film Coated Tablets 40mg,律脂膜衣錠 40 毫克,SIMVASTATIN 40 MG,,,單方,6.40,1120401,1130331,永信藥品工業股份有限公司,永信藥品工業股份有限公司台中幼獅廠,膜衣錠,BA/BE學名藥,"SIMVASTATIN , 一般錠劑膠囊劑 , 40.00 MG",C10AA01,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01049190,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC49190100,Sivasin Film Coated Tablets 40mg,律脂膜衣錠 40 毫克,SIMVASTATIN 40 MG,,,單方,5.60,1130401,9991231,永信藥品工業股份有限公司,永信藥品工業股份有限公司台中幼獅廠,膜衣錠,BA/BE學名藥,"SIMVASTATIN , 一般錠劑膠囊劑 , 40.00 MG",C10AA01,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01049190,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
Y,AC49226100,Anxolightor F.C. Tablets 20 mg,善脂瑩膜衣錠 20 毫克,ATORVASTATIN (CALCIUM) 20 MG,,,單方,30.80,1011201,1020131,瑩碩生技醫藥股份有限公司,歐帕生技醫藥股份有限公司,膜衣錠,一般學名藥,"ATORVASTATIN , 一般錠劑膠囊劑 , 20.00 MG",C10AA05,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01049226,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC49226100,Anxolightor F.C. Tablets 20 mg,善脂瑩膜衣錠 20 毫克,ATORVASTATIN (CALCIUM) 20 MG,,,單方,0.00,1020201,1120531,瑩碩生技醫藥股份有限公司,歐帕生技醫藥股份有限公司,膜衣錠,一般學名藥,"ATORVASTATIN , 一般錠劑膠囊劑 , 20.00 MG",C10AA05,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01049226,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC49226100,Anxolightor F.C. Tablets 20 mg,善脂瑩膜衣錠 20 毫克,ATORVASTATIN (CALCIUM) 20 MG,,,單方,14.40,1120601,1130331,瑩碩生技醫藥股份有限公司,歐帕生技醫藥股份有限公司,膜衣錠,一般學名藥,"ATORVASTATIN , 一般錠劑膠囊劑 , 20.00 MG",C10AA05,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01049226,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC49226100,Anxolightor F.C. Tablets 20 mg,善脂瑩膜衣錠 20 毫克,ATORVASTATIN (CALCIUM) 20 MG,,,單方,12.70,1130401,1130531,瑩碩生技醫藥股份有限公司,歐帕生技醫藥股份有限公司,膜衣錠,一般學名藥,"ATORVASTATIN , 一般錠劑膠囊劑 , 20.00 MG",C10AA05,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01049226,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC49226100,Anxolightor F.C. Tablets 20 mg,善脂瑩膜衣錠 20 毫克,ATORVASTATIN (CALCIUM) 20 MG,,,單方,14.40,1130601,1140331,瑩碩生技醫藥股份有限公司,歐帕生技醫藥股份有限公司,膜衣錠,一般學名藥,"ATORVASTATIN , 一般錠劑膠囊劑 , 20.00 MG",C10AA05,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01049226,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC49226100,Anxolightor F.C. Tablets 20 mg,善脂瑩膜衣錠 20 毫克,ATORVASTATIN (CALCIUM) 20 MG,,,單方,13.00,1140401,1150331,瑩碩生技醫藥股份有限公司,歐帕生技醫藥股份有限公司,膜衣錠,一般學名藥,"ATORVASTATIN , 一般錠劑膠囊劑 , 20.00 MG",C10AA05,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01049226,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC49226100,Anxolightor F.C. Tablets 20 mg,善脂瑩膜衣錠 20 毫克,ATORVASTATIN (CALCIUM) 20 MG,,,單方,11.80,1150401,9991231,瑩碩生技醫藥股份有限公司,歐帕生技醫藥股份有限公司,膜衣錠,一般學名藥,"ATORVASTATIN , 一般錠劑膠囊劑 , 20.00 MG",C10AA05,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01049226,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC49288100,Anxolipo F.C. Tablets 40mg,凡脂妥膜衣錠 40 毫克,ATORVASTATIN (CALCIUM) 40 MG,,,單方,33.50,1011201,1020131,瑩碩生技醫藥股份有限公司,歐帕生技醫藥股份有限公司,膜衣錠,一般學名藥,"ATORVASTATIN , 一般錠劑膠囊劑 , 40.00 MG",C10AA05,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01049288,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC49288100,Anxolipo F.C. Tablets 40mg,凡脂妥膜衣錠 40 毫克,ATORVASTATIN (CALCIUM) 40 MG,,,單方,0.00,1020201,9991231,瑩碩生技醫藥股份有限公司,歐帕生技醫藥股份有限公司,膜衣錠,一般學名藥,"ATORVASTATIN , 一般錠劑膠囊劑 , 40.00 MG",C10AA05,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01049288,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC49333100,Lifenoz-U Tablets 160mg,利諾脂優錠 160 毫克,FENOFIBRATE 160 MG,,,單方,8.10,1020101,1030630,旭能醫藥生技股份有限公司,旭能醫藥生技股份有限公司,錠劑,BA/BE學名藥,"FENOFIBRATE , 一般錠劑膠囊劑 , 145.00-200.00 MG",C10AB05,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01049333,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC49333100,Lifenoz-U Tablets 160mg,利諾脂優錠 160 毫克,FENOFIBRATE 160 MG,,,單方,7.40,1030701,1040331,旭能醫藥生技股份有限公司,旭能醫藥生技股份有限公司,錠劑,BA/BE學名藥,"FENOFIBRATE , 一般錠劑膠囊劑 , 145.00-200.00 MG",C10AB05,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01049333,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC49333100,Lifenoz-U Tablets 160mg,利諾脂優錠 160 毫克,FENOFIBRATE 160 MG,,,單方,6.50,1040401,1050331,旭能醫藥生技股份有限公司,旭能醫藥生技股份有限公司,錠劑,BA/BE學名藥,"FENOFIBRATE , 一般錠劑膠囊劑 , 145.00-200.00 MG",C10AB05,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01049333,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC55952100,Atoty F.C. Tablets 20 mg,亞妥悠膜衣錠 20 毫克,ATORVASTATIN (CALCIUM) 20 MG,,,單方,14.40,1130601,1140331,中國化學製藥股份有限公司新豐工廠,中國化學製藥股份有限公司新豐工廠,膜衣錠,一般學名藥,"ATORVASTATIN , 一般錠劑膠囊劑 , 20.00 MG",C10AA05,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01055952,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC33934100,"LIPLOW F.C. TABLETS 200MG (BEZAFIBRATE) ""H.S.""","""華興""利脂落膜衣錠200公絲（本那非泊）",BEZAFIBRATE 200 MG,,,單方,6.50,1040401,1050331,華興化學製藥廠股份有限公司,華興化學製藥廠股份有限公司,膜衣錠,一般學名藥,"BEZAFIBRATE , 一般錠劑膠囊劑 , 200.00 MG",C10AB02,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01033934,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC33934100,"LIPLOW F.C. TABLETS 200MG (BEZAFIBRATE) ""H.S.""","""華興""利脂落膜衣錠200公絲（本那非泊）",BEZAFIBRATE 200 MG,,,單方,6.00,1050401,1060331,華興化學製藥廠股份有限公司,華興化學製藥廠股份有限公司,膜衣錠,一般學名藥,"BEZAFIBRATE , 一般錠劑膠囊劑 , 200.00 MG",C10AB02,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01033934,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC33934100,"LIPLOW F.C. TABLETS 200MG (BEZAFIBRATE) ""H.S.""","""華興""利脂落膜衣錠200公絲（本那非泊）",BEZAFIBRATE 200 MG,,,單方,5.30,1060401,1070430,華興化學製藥廠股份有限公司,華興化學製藥廠股份有限公司,膜衣錠,一般學名藥,"BEZAFIBRATE , 一般錠劑膠囊劑 , 200.00 MG",C10AB02,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01033934,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC33934100,"LIPLOW F.C. TABLETS 200MG (BEZAFIBRATE) ""H.S.""","""華興""利脂落膜衣錠200公絲（本那非泊）",BEZAFIBRATE 200 MG,,,單方,4.66,1070501,1080331,華興化學製藥廠股份有限公司,華興化學製藥廠股份有限公司,膜衣錠,一般學名藥,"BEZAFIBRATE , 一般錠劑膠囊劑 , 200.00 MG",C10AB02,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01033934,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC33934100,"LIPLOW F.C. TABLETS 200MG (BEZAFIBRATE) ""H.S.""","""華興""利脂落膜衣錠200公絲（本那非泊）",BEZAFIBRATE 200 MG,,,單方,4.25,1080401,1090930,華興化學製藥廠股份有限公司,華興化學製藥廠股份有限公司,膜衣錠,一般學名藥,"BEZAFIBRATE , 一般錠劑膠囊劑 , 200.00 MG",C10AB02,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01033934,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC33934100,"LIPLOW F.C. TABLETS 200MG (BEZAFIBRATE) ""H.S.""","""華興""利脂落膜衣錠200公絲（本那非泊）",BEZAFIBRATE 200 MG,,,單方,4.01,1091001,1101231,華興化學製藥廠股份有限公司,華興化學製藥廠股份有限公司,膜衣錠,一般學名藥,"BEZAFIBRATE , 一般錠劑膠囊劑 , 200.00 MG",C10AB02,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01033934,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC33934100,"LIPLOW F.C. TABLETS 200MG (BEZAFIBRATE) ""H.S.""","""華興""利脂落膜衣錠200公絲（本那非泊）",BEZAFIBRATE 200 MG,,,單方,3.62,1110101,1120331,華興化學製藥廠股份有限公司,華興化學製藥廠股份有限公司,膜衣錠,一般學名藥,"BEZAFIBRATE , 一般錠劑膠囊劑 , 200.00 MG",C10AB02,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01033934,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC33934100,"LIPLOW F.C. TABLETS 200MG (BEZAFIBRATE) ""H.S.""","""華興""利脂落膜衣錠200公絲（本那非泊）",BEZAFIBRATE 200 MG,,,單方,3.27,1120401,1130331,華興化學製藥廠股份有限公司,華興化學製藥廠股份有限公司,膜衣錠,一般學名藥,"BEZAFIBRATE , 一般錠劑膠囊劑 , 200.00 MG",C10AB02,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01033934,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC33934100,"LIPLOW F.C. TABLETS 200MG (BEZAFIBRATE) ""H.S.""","""華興""利脂落膜衣錠200公絲（本那非泊）",BEZAFIBRATE 200 MG,,,單方,3.01,1130401,9991231,華興化學製藥廠股份有限公司,華興化學製藥廠股份有限公司,膜衣錠,一般學名藥,"BEZAFIBRATE , 一般錠劑膠囊劑 , 200.00 MG",C10AB02,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01033934,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
Y,AC35424127,"CHOLES POWDER (CHOLESTYRAMINE RESIN)""CHEN TA""","""成大""可利舒散（可林斯提拉明酯）",CHOLESTYRAMINE (ANHYDROUS) 444.4 MG/GM,9,GM,單方,15.40,1041201,1150228,成大藥品股份有限公司,成大藥品股份有限公司,散劑,一般學名藥,"CHOLESTYRAMINE , 口服顆粒劑 , 4.00 GM",C10AC01,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01035424,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC35439100,"ANTIFAT TABLETS 200MG (BEZAFIBRATE) ""ASTAR""",安低脂錠２００公絲（本那非泊）,BEZAFIBRATE 200 MG,,,單方,0.00,1100701,9991231,安星製藥股份有限公司,安星製藥股份有限公司,錠劑,一般學名藥,"BEZAFIBRATE , 一般錠劑膠囊劑 , 200.00 MG",C10AB02,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01035439,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC35838100,GEMBIT CAPSULES 300MG (GEMFIBROZIL),健比得膠囊３００毫克（健菲布脂）,GEMFIBROZIL 300 MG,,,單方,1.52,1040801,1050331,優生製藥廠股份有限公司,優生製藥廠股份有限公司,膠囊劑,BA/BE學名藥,"GEMFIBROZIL , 一般錠劑膠囊劑 , 300.00 MG",C10AB04,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01035838,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC35838100,GEMBIT CAPSULES 300MG (GEMFIBROZIL),健比得膠囊３００毫克（健菲布脂）,GEMFIBROZIL 300 MG,,,單方,1.51,1050401,1060331,優生製藥廠股份有限公司,優生製藥廠股份有限公司,膠囊劑,BA/BE學名藥,"GEMFIBROZIL , 一般錠劑膠囊劑 , 300.00 MG",C10AB04,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01035838,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC35838100,GEMBIT CAPSULES 300MG (GEMFIBROZIL),健比得膠囊３００毫克（健菲布脂）,GEMFIBROZIL 300 MG,,,單方,1.50,1060401,9991231,優生製藥廠股份有限公司,優生製藥廠股份有限公司,膠囊劑,BA/BE學名藥,"GEMFIBROZIL , 一般錠劑膠囊劑 , 300.00 MG",C10AB04,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01035838,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC358381G0,GEMBIT CAPSULES 300MG (GEMFIBROZIL),健比得膠囊３００毫克（健菲布脂）,GEMFIBROZIL 300 MG,,,單方,2.00,1040801,9991231,優生製藥廠股份有限公司,優生製藥廠股份有限公司,膠囊劑,BA/BE學名藥,"GEMFIBROZIL , 一般錠劑膠囊劑 , 300.00 MG",C10AB04,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01035838,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC36483100,"CLEAROL CAPSULES 300MG (GEMFIBROZIL) ""H.S""","""華興""清脂膠囊300公絲（健菲布脂）",GEMFIBROZIL 300 MG,,,單方,1.50,1010401,1030630,華興化學製藥廠股份有限公司,華興化學製藥廠股份有限公司,膠囊劑,BA/BE學名藥,"GEMFIBROZIL , 一般錠劑膠囊劑 , 300.00 MG",C10AB04,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01036483,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC36483100,"CLEAROL CAPSULES 300MG (GEMFIBROZIL) ""H.S""","""華興""清脂膠囊300公絲（健菲布脂）",GEMFIBROZIL 300 MG,,,單方,1.53,1030701,1040331,華興化學製藥廠股份有限公司,華興化學製藥廠股份有限公司,膠囊劑,BA/BE學名藥,"GEMFIBROZIL , 一般錠劑膠囊劑 , 300.00 MG",C10AB04,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01036483,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC39307100,"DELIPIC TABLETS 20MG ""STANDARD"" (LOVASTATIN)","""生達"" 舒脂錠20毫克",LOVASTATIN 20 MG,,,單方,6.40,1010101,1030630,生達化學製藥股份有限公司,生達化學製藥股份有限公司,錠劑,BA/BE學名藥,"LOVASTATIN , 一般錠劑膠囊劑 , 20.00 MG",C10AA02,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01039307,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC39307100,"DELIPIC TABLETS 20MG ""STANDARD"" (LOVASTATIN)","""生達"" 舒脂錠20毫克",LOVASTATIN 20 MG,,,單方,5.30,1030701,1040331,生達化學製藥股份有限公司,生達化學製藥股份有限公司,錠劑,BA/BE學名藥,"LOVASTATIN , 一般錠劑膠囊劑 , 20.00 MG",C10AA02,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01039307,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC39307100,"DELIPIC TABLETS 20MG ""STANDARD"" (LOVASTATIN)","""生達"" 舒脂錠20毫克",LOVASTATIN 20 MG,,,單方,4.72,1040401,1050331,生達化學製藥股份有限公司,生達化學製藥股份有限公司,錠劑,BA/BE學名藥,"LOVASTATIN , 一般錠劑膠囊劑 , 20.00 MG",C10AA02,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01039307,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC39307100,"DELIPIC TABLETS 20MG ""STANDARD"" (LOVASTATIN)","""生達"" 舒脂錠20毫克",LOVASTATIN 20 MG,,,單方,4.54,1050401,1060331,生達化學製藥股份有限公司,生達化學製藥股份有限公司,錠劑,BA/BE學名藥,"LOVASTATIN , 一般錠劑膠囊劑 , 20.00 MG",C10AA02,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01039307,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC39307100,"DELIPIC TABLETS 20MG ""STANDARD"" (LOVASTATIN)","""生達"" 舒脂錠20毫克",LOVASTATIN 20 MG,,,單方,4.20,1060401,1070430,生達化學製藥股份有限公司,生達化學製藥股份有限公司,錠劑,BA/BE學名藥,"LOVASTATIN , 一般錠劑膠囊劑 , 20.00 MG",C10AA02,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01039307,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
